Match ID,Event ID,Demo ID
2291851,1396,16923
2199936,1029,
2296160,1793,
2269416,1195,15660
2290815,1335,
2313793,3119,31392
2302776,2188,21380
2312362,2720,30331
2316985,3345,34594
2309275,2765,27277
2298307,1929,
2313524,3099,31178
2315327,3048,32718
2291270,1354,
2302687,2255,
2268326,1189,15608
2306303,2533,24384
2304338,2269,22648
2308037,2676,25938
2294368,1655,
2302358,2225,
2311319,2888,28995
2301185,2036,19841
2299842,1986,19257
2254769,1164,15484
2310492,2728,28398
2305597,2369,23860
2271205,1196,15768
2235023,1056,14779
2291836,1396,16916
2305942,2508,24116
2295035,1610,18189
2304570,2402,22906
2296860,1753,18429
2273947,1235,
2203551,1036,
2302769,2135,21418
2297000,1681,
2304029,2329,22393
2305139,2463,23434
2307947,2685,25863
2300707,2141,
2304339,2269,22649
2313910,2684,31668
2312057,2957,29747
2316497,3060,33958
2317174,3273,34519
2306576,2286,24580
2301772,2194,20570
2312814,2880,30456
2305348,2311,23614
2309027,2730,26825
2226378,1060,
2239052,1097,
2316895,3059,34242
2278448,1267,
2290956,1317,16544
2314324,3119,31626
2316023,3255,33310
2291782,1411,
2307669,2649,25616
2279267,1270,16172
2276302,1249,15954
2227793,1070,14523
2296647,1819,
2299568,2032,
2317127,3339,34420
2308097,2690,25974
2303604,2326,
2303879,2366,22277
2309603,2675,27464
2292244,1443,
2309105,2731,26916
2294226,1629,17841
2298467,1890,
2301665,2191,20494
2253483,1155,15440
2229159,1067,14600
2313266,2897,30914
2315024,3205,32293
2310850,2849,
2291895,1419,
2296107,1742,19431
2312411,2979,30321
2310126,2825,27943
2315693,3060,32992
2305551,2492,23723
2314264,3129,31924
2291892,1419,
2305151,2465,23458
2195869,1025,14248
2307273,2629,25271
2316930,3047,34244
2292779,1428,17261
2310072,2825,27879
2307535,2471,25503
2213208,1041,
2292539,1389,
2308532,2553,26338
2303288,2135,21815
2202475,1034,
2299906,2078,
2298216,1693,18821
2292701,1477,17216
2237541,1096,14847
2276305,1249,15956
2233702,1082,14715
2248797,1141,15244
2280353,1218,
2273616,1218,15886
2304514,2262,22857
2309074,2732,26984
2295485,1741,
2220723,1041,
2189106,1012,
2228258,1067,14561
2298683,1979,
2276944,1253,
2290546,1321,16369
2315829,3048,33215
2309975,2781,27874
2252236,1125,
2192437,1019,
2287190,1296,
2291112,1345,
2233670,1082,14707
2182506,982,
2310649,2729,28420
2313407,3000,31119
2315867,3047,33739
2317031,3069,34315
2290266,1316,
2309045,2747,26922
2313633,2867,31336
2314427,3144,31647
2291263,1354,
2310906,2830,28691
2301126,2124,19888
2292932,1469,17357
2253923,1156,
2306751,2576,24767
2317270,2956,
2296405,1742,
2279182,1270,16158
2287794,1302,
2290951,1339,
2313971,2866,32829
2302286,2124,20934
2269795,1175,15707
2280506,1242,16273
2310116,2567,28067
2301208,2162,19850
2281041,1266,
2292238,1445,
2291684,1401,16883
2186474,1008,
2294274,1662,17827
2279675,1218,16192
2295149,1688,
2297965,1890,
2294003,1641,
2317281,2956,34693
2232570,1056,14673
2291785,1409,
2312746,2928,30400
2305098,2450,23366
2299692,2032,
2228272,1067,14578
2311311,2835,29014
2305878,2407,24618
2294325,1662,17856
2282438,1279,16303
2317455,3114,34867
2200750,1033,14271
2316269,3201,33593
2304219,2368,22669
2291096,1345,16624
2225752,1058,14469
2186461,1008,
2313686,2866,31372
2294290,1665,
2291048,1344,
2308316,2691,26125
2291285,1356,
2317097,3048,34381
2290833,1317,16481
2317890,3400,35238
2309245,2742,27079
2290990,1327,
2310988,2868,28818
2305635,2368,23810
2312146,2954,
2304331,1690,22662
2295540,1738,
2270872,1200,15740
2304877,2386,23162
2287214,1296,
2275545,1245,15936
2274603,1218,15901
2244514,1108,
2292613,1471,17148
2194762,1009,
2300851,2042,19694
2305781,2518,23971
2248226,1125,15210
2306871,2559,24899
2305952,2526,24123
2304484,2369,22859
2295882,1765,
2262576,1172,15543
2313821,1040,
2300294,2108,
2268288,1190,
2309648,2675,27487
2298984,1976,
2291447,1362,
2308224,2688,26170
2302707,2187,21316
2297886,1923,18765
2295283,1696,
2297181,1849,
2316239,3262,33574
2221175,1033,14417
2303102,2284,21658
2247422,1130,15172
2297852,1890,
2312449,2897,30026
2310490,2728,28404
2295957,1744,
2297166,1848,
2297350,1878,
2313428,3090,31055
2292995,1502,17412
2316590,3059,33975
2295146,1698,
2166338,973,
2301366,2124,20155
2248789,1142,15253
2297885,1923,18764
2282028,1280,
2312918,3004,30563
2316729,3320,34044
2290597,1324,
2239119,1087,14841
2292917,1470,17364
2291982,1426,
2290705,1328,
2226335,1060,
2315718,3212,33042
2293807,1596,
2310656,2846,28474
2192675,1021,14179
2194087,1013,
2301747,2194,20505
2315405,3212,32659
2313333,3035,30958
2316632,3311,33977
2238329,1095,14968
2303345,2254,21849
2300654,2042,19692
2297498,1666,18621
2294847,1676,
2300664,2124,19213
2315029,3046,32337
2296641,1789,
2317236,3272,34563
2253068,1156,
2312740,2880,30390
2307421,2645,25433
2299249,2003,
2289538,1308,
2302381,2158,20994
2311608,2905,29306
2305443,2482,23645
2278926,1257,16109
2292695,1428,17196
2295550,1681,
2308504,2708,26468
2291462,1367,
2291699,1401,16889
2309625,2675,27481
2296412,1742,19494
2300449,2069,
2312072,2635,29963
2233479,1056,14729
2312943,2880,30582
2225764,1058,14472
2243828,1115,
2295147,1699,
2314443,3154,31711
2291977,1424,
2186473,1008,
2299126,2002,
2308207,2673,26073
2313023,3025,30731
2313607,3051,31235
2231417,1068,14683
2277702,1257,16051
2226533,1060,
2290643,1317,16393
2299668,1970,
2299644,2042,
2305793,2410,24095
2298754,1970,
2291848,1396,16921
2301692,2186,20399
2316445,3047,33773
2315255,3194,32479
2312622,2902,30212
2294621,1681,
2306671,2261,24716
2310261,2809,28089
2298288,1898,
2246448,1126,
2291896,1419,
2300046,2060,
2290655,1330,
2303016,2232,
2295460,1671,
2252006,1141,15398
2305745,2513,23939
2251832,1125,15410
2311444,2722,29271
2292220,1443,
2286234,1287,16310
2295748,1746,
2233785,1084,
2310513,2835,28472
2301314,2172,19992
2297716,1837,22753
2317191,3274,34571
2312263,2943,30376
2316765,2998,34923
2314236,3056,31697
2309954,2823,27807
2301777,2186,20577
2311481,2897,29191
2305230,2483,23460
2237814,1094,14999
2308161,2637,26235
2300791,2143,19304
2304760,2419,23181
2316115,3049,33425
2267175,1181,15580
2312841,3006,30511
2297242,1757,18575
2303023,2258,21593
2262492,1172,15530
2293659,1571,
2308262,2674,26501
2315653,3212,
2252924,1156,
2203876,1033,14315
2290790,1334,16455
2309548,2800,
2303337,2254,21843
2252145,1125,15404
2233155,1056,14694
2291159,1347,16695
2274930,1242,15912
2311760,2928,29482
2302316,2225,
2265644,1176,
2290962,1334,16539
2305575,2434,
2313379,3082,31004
2177217,990,
2303922,2349,22367
2301025,2144,19748
2310742,2856,
2291599,1388,
2224023,1055,
2317153,3344,34573
2300118,2093,
2213210,1041,
2296054,1742,19420
2300261,2020,
2314793,2867,34516
2227337,1068,14506
2247366,1125,15174
2315716,3212,
2273352,1218,15873
2297785,1764,18711
2291672,1400,
2252148,1125,15405
2291241,1349,16730
2307721,2655,25652
2275549,1245,15940
2290196,1316,
2275454,1247,
2179326,982,
2294442,1677,
2291467,1367,
2295885,1765,
2193161,1021,14201
2220084,1037,14392
2278069,1265,16096
2315083,2942,32362
2295428,1729,
2268528,1175,15625
2215844,1037,14358
2306473,2495,24586
2310993,2792,28786
2185966,1007,
2307819,2672,25742
2186354,1003,14144
2310586,2833,28313
2291127,1345,16646
2271847,1175,15788
2239648,1099,15080
2291887,1419,
2268545,1189,15624
2293456,1534,
2308048,2690,25950
2229934,1075,14624
2226299,1060,
2296649,1819,
2296258,1742,19455
2291629,1379,
2295761,1748,
2299482,2031,
2278767,1269,
2271197,1175,15782
2306981,2533,24998
2299613,1942,20324
2305334,2368,23592
2188658,1011,
2315679,3239,32970
2297859,1898,
2294313,1665,
2297490,1761,
2174997,982,
2300364,2119,
2290824,1334,16472
2296035,1742,19409
2291854,1396,16926
2304515,2325,22868
2195871,1025,14250
2296805,1831,
2292124,1439,
2297096,1849,
2228267,1067,14566
2308321,2693,26136
2289025,1303,
2263571,1175,15553
2312127,2965,29761
2277943,1238,
2291075,1345,16600
2309226,2755,27067
2302568,2247,
2291743,1405,
2316199,3153,33655
2279682,1218,16190
2313733,3108,31307
2292167,1437,
2306278,2495,24437
2311879,2721,29804
2306668,2261,24715
2309450,2672,27339
2299659,2048,
2193183,1013,
2290209,1316,
2291391,1341,
2292048,1420,
2238143,1094,15038
2305426,2490,23633
2280757,1238,16276
2312520,2533,30153
2292169,1437,
2214525,1042,
2305409,2390,23687
2301209,2162,19859
2302641,2249,21248
2147767,958,
2243965,1108,
2291607,1373,16846
2307278,2629,25277
2291364,1360,
2294509,1681,17917
2247605,1135,15178
2293884,1624,17728
2315359,3047,32832
2240124,1101,
2310981,2843,
2312018,2893,29837
2193130,1021,14188
2308443,2702,26308
2287789,1301,
2234065,1056,14759
2280516,1257,16253
2314234,3056,31673
2310549,2639,28436
2244142,1108,
2291365,1324,
2314320,3131,31641
2229907,1075,14621
2317292,2956,34705
2307004,2578,25014
2295916,1742,19392
2311264,2872,29134
2297841,1927,18736
2306485,2554,24529
2211601,1009,
2314707,3014,32044
2317211,3059,34836
2297277,1872,
2305169,2478,
2291305,1324,
2306919,2477,
2316912,3335,34286
2287206,1296,
2305100,2467,
2287203,1255,
2293400,1469,
2296187,1744,
2293876,1575,17722
2298735,1982,
2292726,1428,17219
2226606,1033,14486
2297771,1840,18936
2226348,1060,
2299317,1968,
2238136,1094,15032
2314886,3185,32097
2293689,1570,
2291943,1425,
2303720,1690,22144
2316168,2921,33547
2304872,2397,23173
2299276,2015,
2287739,1302,
2225411,1033,
2294754,1696,
2266445,1179,
2302193,2124,20844
2305755,2513,23948
2298815,1937,
2266235,1178,
2309737,2753,27602
2293624,1553,17640
2305485,2432,23712
2298473,1957,19055
2317118,3165,34539
2308558,2673,26365
2301890,2188,20674
2231646,1056,14651
2287009,1294,
2305519,2494,24077
2306184,2340,
2302915,2176,21497
2291369,1357,16790
2238881,1087,14828
2301725,2059,20543
2295908,1742,19385
2317631,2574,35123
2303895,2326,
2299090,1939,
2252004,1125,15396
2310118,2816,27908
2296551,1744,
2311780,2897,29512
2314115,3120,31500
2295015,1610,18177
2307548,2471,25531
2313638,2867,31343
2248348,1139,
2301545,2177,20339
2307447,2543,
2317451,3060,34847
2291753,1402,
2309706,2675,27534
2305483,2496,23717
2311948,2947,29659
2294721,1681,
2311833,2928,29549
2302619,2130,21260
2314777,2867,34231
2305809,2410,
2228264,1067,14568
2308506,2687,26388
2291212,1346,
2293488,1539,17624
2291219,1352,16739
2181058,999,
2294538,1688,
2293091,1469,17442
2251637,1151,15380
2312525,2928,30151
2299436,2023,
2303289,2296,21812
2314896,3193,32108
2312674,2981,
2310385,2568,28248
2304617,2241,22930
2311392,2880,29174
2293620,1553,17635
2294626,1611,17955
2237665,1096,14910
2291537,1357,16832
2300439,1977,19150
2295095,1710,18151
2226313,1060,
2315961,3212,
2305816,2466,
2303890,2362,22273
2270007,1192,15711
2267953,1187,
2312498,2962,
2292324,1396,17085
2254772,1164,15492
2296408,1742,19491
2297206,1848,
2247606,1135,15179
2290788,1329,
2294803,1699,
2316921,3049,34668
2291919,1422,
2316606,3047,33988
2291968,1424,
2309682,2675,27530
2311053,2843,28819
2303202,2181,21752
2290991,1324,
2297733,1738,
2313935,2866,32007
2277705,1257,16057
2290772,1317,16450
2278417,1267,
2303399,2301,21915
2297129,1845,
2290668,1331,
2313696,2866,31439
2294053,1602,
2300569,2133,
2292626,1478,
2303662,2330,22098
2307783,2639,25813
2308924,2672,26703
2297989,1871,
2291101,1347,16697
2291134,1345,16650
2296347,1733,
2301796,2197,20585
2300650,2119,
2298089,1934,18882
2294228,1644,17814
2310769,2828,28506
2313677,2866,31320
2198232,1013,
2253924,1156,
2271373,1181,15786
2246073,1123,
2290006,1311,
2309182,2731,26981
2290647,1317,16394
2304335,2395,22632
2290742,1333,16426
2302436,2150,21049
2217980,1037,14378
2291308,1357,16767
2293452,1539,17616
2294482,1676,17905
2290670,1331,
2294487,1655,
2315177,3199,32391
2186355,1003,14146
2308509,2638,26343
2317570,3115,34961
2301701,2192,
2297968,1938,
2291886,1419,
2302562,1954,21195
2311318,2888,28992
2249935,1125,15305
2305479,2494,23667
2309644,2675,27494
2302697,2238,21386
2200882,1029,
2278606,1269,
2309064,2737,26866
2302458,2231,21081
2293395,1469,
2292515,1404,
2303929,2366,22356
2317341,3049,34673
2202754,1034,
2220713,1041,
2307019,2596,25027
2298031,1871,
2262144,1171,
2300840,2147,19556
2292895,1480,17335
2232573,1056,14676
2224026,1055,
2291093,1345,16626
2297029,1807,18490
2291255,1351,16761
2227044,1056,14501
2304206,2357,
2308380,2660,26216
2312770,2571,30490
2296446,1614,18364
2305705,2505,23838
2295590,1714,
2304196,2285,
2315581,3122,32854
2301075,2148,19776
2296687,1789,
2310399,2842,28276
2279339,1270,16182
2310289,2568,28231
2229935,1075,14625
2314422,2867,33524
2265958,1177,
2308042,2690,25955
2267188,1181,15579
2299512,2020,
2246083,1124,
2271724,1196,15778
2310480,2830,28296
2298270,1871,
2299998,2084,
2297356,1868,
2317678,3384,35013
2298145,1693,18808
2294358,1671,
2307232,2624,25216
2304901,2369,23220
2299016,1970,
2316919,3049,34327
2304038,2368,22482
2304494,2351,22815
2262489,1172,15531
2299411,2023,
2291032,1343,
2171157,981,
2273891,1218,15890
2265626,1176,
2304556,2348,22910
2294252,1624,
2277714,1257,16054
2308840,2719,26636
2292342,1444,17038
2297407,1887,
2308480,2672,26331
2306844,2584,24857
2300952,2154,19641
2297879,1882,18757
2308308,2693,26130
2291569,1382,
2299374,1968,
2301410,2152,
2290707,1332,16407
2299552,2032,
2303340,2232,
2296403,1789,
2304037,2368,22428
2310212,2839,28060
2289129,1304,
2309429,2683,27283
2237852,1095,14927
2293599,1559,
2300522,2064,19170
2299261,1937,
2299501,1615,21061
2301286,2164,19955
2195609,1025,14232
2311406,2860,29159
2225718,1058,
2302912,2135,21494
2305450,2482,23674
2304579,2418,22921
2292557,1470,17121
2237838,1094,15005
2280571,1257,16263
2307504,2645,25481
2300460,2105,
2296456,1813,18369
2247642,1135,15196
2230950,1056,14644
2295732,1619,18338
2306138,2528,24236
2297579,1900,18703
2292979,1503,
2268865,1188,15644
2302450,2224,21075
2298018,1937,18907
2306284,2495,24506
2272930,1218,15857
2314255,3056,31999
2153955,943,
2314526,3061,31787
2298850,1898,
2315089,2942,32341
2306260,2544,24366
2187160,998,
2292133,1404,
2312490,2955,30125
2314838,3134,32576
2300635,2013,19190
2253811,1163,15452
2270020,1192,15722
2312054,2962,29745
2276966,1253,
2302921,2276,21511
2314770,3181,32069
2246063,1124,
2309156,2639,27046
2303752,2314,22189
2292774,1470,17266
2291902,1419,
2317445,3333,34808
2295017,1610,18175
2306618,2535,24628
2313456,2967,31071
2291648,1379,
2315529,3234,32786
2305327,2388,
2296783,1789,
2317664,3072,35213
2314314,3130,31596
2298534,1949,
2297102,1715,18532
2306428,2504,24460
2303249,2135,21784
2293694,1575,17675
2310074,2825,27878
2312195,2950,29890
2300215,2056,22249
2277266,1257,16035
2312948,2989,30624
2300342,2068,
2305281,2386,23556
2295389,1731,
2317329,3208,34715
2193716,1009,
2308921,2672,26706
2307205,2472,25215
2287924,1302,
2303619,2333,22043
2307173,2617,25168
2293680,1563,17672
2314005,2866,33018
2304449,2386,22850
2302260,2219,20877
2292783,1428,17260
2294131,1622,17792
2313425,3041,31098
2292148,1396,
2299581,2033,
2276204,1250,
2312496,2977,30081
2272563,1212,
2244227,1116,15131
2300009,2051,
2310276,2833,
2300611,2137,19264
2270978,1175,
2291827,1396,16912
2294036,1601,17773
2189675,990,
2291468,1367,
2292283,1420,
2292306,1448,
2275103,1246,
2311396,2880,29212
2277027,1242,
2237041,1068,14821
2212790,1033,14345
2171159,981,
2303773,2353,
2292205,1438,
2299481,2031,
2300012,2087,
2179322,982,
2231870,1056,14660
2291705,1398,
2296751,1824,
2309104,2672,
2301130,2124,20161
2311625,2906,29345
2310064,2639,
2302357,2225,
2290663,1324,
2306545,2453,
2227829,1070,14536
2299111,1995,
2307188,2624,
2246112,1123,
2294638,1676,
2292180,1437,16955
2315272,3122,32487
2290070,1315,
2286821,1293,
2314104,3097,31508
2315749,3059,33563
2306053,2529,24208
2315392,3048,32615
2189717,1012,
2295144,1696,
2291578,1385,
2310524,2638,28375
2307163,2619,25122
2298019,1937,18908
2314969,3157,32462
2299465,2023,
2292138,1438,
2302843,2271,21440
2301426,2158,20168
2315912,3201,33233
2185968,1007,
2277923,1264,
2302961,2176,21542
2293719,1568,
2298993,1970,
2299499,1970,
2309976,2816,27824
2310845,2821,28587
2304482,2388,22819
2292229,1396,17017
2309407,2750,27252
2287978,1290,
2307223,2625,25189
2181282,990,
2303762,2341,22157
2308094,2690,25960
2303047,2282,21608
2305720,2512,23871
2307400,1040,25298
2246731,1128,15160
2287766,1291,
2252147,1125,
2291766,1409,
2287753,1299,
2293913,1633,
2315330,3048,32622
2297462,1895,
2313028,2836,30663
2291033,1343,
2291585,1385,
2244515,1108,
2295717,1619,18327
2296088,1765,
2255995,1165,15514
2300242,2024,
2292747,1404,
2296342,1671,
2315204,3218,32381
2189384,1012,
2204451,1038,
2291081,1345,16611
2295295,1651,
2314632,3077,31854
2312927,2879,30571
2285032,1255,
2233735,1082,14721
2174473,986,
2236280,1090,
2311073,2728,29162
2309641,2675,27484
2302577,2247,21190
2305482,2492,23721
2278155,1266,
2278971,1266,
2308939,2673,26820
2237540,1096,14858
2297331,1873,
2292173,1437,
2299865,1986,19259
2296364,1768,
2295304,1722,
2309153,2639,27044
2277144,1238,
2305437,2482,23637
2301467,2168,
2314353,3140,
2299730,2032,
2308828,2699,28263
2302133,2217,20824
2292485,1404,
2316234,3104,33564
2305901,2525,24034
2309085,2737,26868
2291666,1398,
2316135,3047,33448
2197514,1013,14231
2312697,2928,30304
2297057,1847,
2237600,1096,14869
2300619,2020,
2302911,2135,21492
2301966,2137,20710
2299784,1970,
2235013,1087,14777
2316176,2921,33555
2294815,1605,18004
2292176,1437,
2302362,2225,
2317050,3069,34390
2290607,1329,
2298195,1939,
2299433,2021,
2293955,1636,
2290878,1324,
2273248,1223,15868
2291993,1426,
2292660,1481,17161
2253622,1156,
2304724,2386,23028
2241609,1108,
2237807,1094,14977
2294776,1698,
2302666,2252,21278
2291359,1360,
2309651,2675,27505
2297186,1848,
2299200,1928,
2289362,1309,
2275379,1242,16212
2251640,1151,15381
2299960,2076,
2308320,2701,
2291591,1373,16847
2297423,1871,
2300226,2103,
2302331,2228,20928
2315501,3219,32797
2299654,2033,
2312147,2880,
2310477,2766,28297
2225363,1056,14455
2290111,1315,
2300403,2113,19276
2311930,2945,
2296642,1819,
2317345,3049,34672
2300066,2076,
2316052,3288,33368
2278188,1266,
2310522,2638,28363
2299293,2017,
2310420,2815,28258
2226338,1060,
2272977,1219,15849
2307216,2623,
2244232,1116,15134
2308312,2691,26118
2300277,2093,
2307683,2654,25596
2251154,1125,15366
2242515,1112,
2299456,2022,
2298981,1995,
2296097,1742,19424
2237813,1094,14990
2235684,1068,14804
2235226,1083,
2290432,1318,16376
2305612,2369,23893
2310209,2818,28027
2301047,2071,19759
2299517,2032,
2303034,2258,21605
2307047,2555,25064
2313951,2866,32530
2146368,958,
2205371,1013,14326
2193152,1021,14187
2247444,1134,
2222988,1041,
2292566,1469,17116
2193155,1021,14192
2293293,1525,
2301292,2170,19987
2313890,2684,31590
2308848,2639,26611
2297828,1901,18740
2293844,1604,
2315269,3220,32506
2243143,1108,
2317495,3333,34834
2300981,2157,19718
2300272,1978,19127
2292312,1448,
2299495,1970,
2306400,2546,24435
2298731,1982,
2237544,1096,14849
2306244,2544,24350
2272132,1175,15831
2265983,1177,
2305476,2494,23666
2303039,2258,21611
2302833,2270,21415
2312170,2974,29916
2290527,1321,16360
2292675,1482,17187
2290211,1316,
2292986,1500,17414
2293451,1539,17615
2294278,1664,
2291119,1345,16631
2277143,1238,16043
2291171,1347,16699
2193149,1023,14186
2298500,1694,19032
2314953,3151,32488
2185961,1007,
2277972,1265,16093
2310406,2819,28158
2289991,1314,
2311555,2723,29342
2294810,1699,
2244230,1116,
2301481,2184,
2310392,2815,28200
2286417,1289,
2306941,2598,24992
2301472,2180,
2315785,3196,33155
2311357,2724,29216
2307814,2672,25743
2290825,1327,
2291533,1376,16827
2313131,3032,30792
2295136,1691,
2242215,1105,15119
2291062,1324,16597
2188383,1009,
2308062,2658,26486
2308836,2687,26633
2305582,2369,23800
2218118,1041,
2308845,2673,26619
2308928,2673,26715
2291520,1374,
2300767,2141,
2291549,1357,16834
2309679,2675,27527
2294394,1623,
2301197,2152,
2304696,2296,22983
2312564,2912,30353
2274895,1238,15909
2307415,2627,25398
2310683,2749,28535
2265125,1175,
2302800,2263,21391
2295988,1742,19400
2290908,1317,16510
2310109,2567,28037
2305987,2452,24171
2305311,2369,
2316505,3249,33849
2299911,2079,
2291316,1334,
2297674,1912,
2297114,1850,
2298005,1890,
2312399,2720,30502
2304806,2430,
2300433,2077,
2202010,1034,
2290632,1310,16390
2231869,1056,14659
2235637,1056,
2311677,2763,29578
2290819,1335,
2292140,1438,
2305709,2506,23877
2310512,2835,28471
2281344,1275,
2296987,1843,18474
2164599,973,
2304111,2383,22462
2314741,3134,32000
2315266,3048,32564
2317084,3047,34439
2317107,3311,34447
2302430,2200,21024
2314851,3184,32080
2305531,2390,23716
2194093,1013,14216
2311918,2944,29631
2148444,958,
2293454,1536,17611
2314875,3188,32114
2313483,2967,31068
2291781,1410,
2291149,1345,16668
2290465,1319,
2297124,1852,
2306607,2454,24650
2296075,1738,
2305280,2386,23555
2308495,2688,26496
2228279,1067,14574
2293266,1523,
2289052,1303,
2272989,1218,15859
2249839,1147,15289
2313133,2879,30771
2308022,2686,25932
2291229,1351,16753
2225988,1037,14483
2256002,1165,15516
2316229,3262,33521
2310192,2791,28023
2295505,1742,18303
2294738,1681,
2292035,1420,
2292209,1438,
2310791,2828,28558
2302581,2188,
2229048,1067,14599
2302143,2208,
2304441,2285,
2308267,2674,26666
2270017,1192,15713
2273811,1235,
2312596,2900,30188
2308098,2690,25973
2313654,3106,31255
2294517,1671,17923
2239308,1099,15070
2315453,3122,32709
2279574,1242,16185
2315123,3135,32297
2248767,1142,15234
2248722,1143,
2306593,2543,24615
2308633,2687,26603
2301421,2177,20045
2316723,3047,34032
2300542,2042,19683
2292835,1489,
2289072,1305,
2298492,1934,19069
2303012,2280,21569
2300741,2141,
2256007,1165,15520
2316649,3324,34102
2295128,1699,
2310541,2639,
2307337,2564,25339
2304413,2368,22892
2308397,2674,27235
2272044,1175,15816
2268856,1191,
2249580,1130,15279
2277853,1262,
2291652,1396,16864
2290566,1324,
2250048,1125,15314
2175573,986,
2316536,3047,34251
2235333,1056,14780
2278335,1218,
2317583,3378,34935
2301794,2197,
2304242,2356,22574
2303285,2176,21801
2302278,2219,20914
2311427,2872,29158
2273212,1223,
2235418,1068,14785
2291007,1334,16565
2312000,2879,29750
2294746,1676,
2276801,1238,16030
2307997,2673,25893
2303769,2352,22220
2272990,1218,15861
2305525,2311,23719
2185914,982,
2200934,1029,
2310752,2857,28498
2290500,1320,
2315431,3189,32696
2293390,1526,17591
2294230,1644,17817
2298514,1952,
2291604,1387,
2311050,2843,
2250864,1125,15338
2291019,1342,
2292274,1404,
2249369,1145,
2295478,1668,
2304524,2380,22855
2310083,2830,27911
2299504,2035,
2310400,2842,28309
2298127,1881,
2302564,2245,21172
2295632,1742,19326
2307636,2673,25584
2317686,3387,35018
2240515,1101,
2300597,2102,19191
2293669,1572,
2291702,1398,
2147561,958,
2301914,2124,
2303511,2318,21974
2305559,2499,23760
2293995,1640,
2244204,1108,
2317731,3333,35265
2306816,2546,24834
2291613,1373,16848
2308861,2708,26635
2304048,2329,22392
2296885,1768,
2291168,1347,16700
2233342,1068,14693
2272041,1175,15813
2310005,2790,27842
2304869,2380,23168
2306752,2576,24794
2295462,1737,
2271722,1207,
2300493,2126,19925
2295379,1681,
2310979,2843,28767
2317064,3069,34464
2302368,2229,20958
2310962,2802,28780
2292242,1443,
2292662,1481,17163
2317640,3072,35188
2311469,2569,29474
2307183,2617,25171
2301419,2152,
2313293,3070,31142
2314028,2866,33509
2297552,1898,
2300519,2024,
2305776,2513,23968
2293280,1521,17503
2311529,2904,29280
2317504,3049,34830
2312789,2879,30447
2190041,1012,
2296754,1620,18422
2299876,2067,
2297134,1715,18533
2306052,2529,24210
2298205,1768,18869
2172361,981,
2213443,1037,14334
2303008,2258,21588
2286114,1287,16307
2278154,1257,16118
2239647,1099,15081
2317789,3323,35180
2237659,1096,14899
2273122,1218,15862
2291293,1356,
2291990,1415,
2280310,1257,16229
2302507,2211,21149
2297616,1909,18643
2273428,1218,15872
2312320,2912,30006
2315832,3048,33163
2271508,1206,
2278128,1257,16120
2237000,1083,14833
2290816,1335,
2236478,1056,
2316332,3047,34337
2293880,1627,
2315750,3059,33559
2310441,2807,28227
2294371,1623,
2311353,2724,29185
2299420,2023,
2290859,1329,
2309445,2673,27289
2296141,1790,
2298518,1956,
2203768,1033,14323
2317338,3331,34658
2308651,2553,27362
2317487,3114,34910
2299255,1960,
2302795,2208,21374
2298878,1988,
2300069,2091,
2307406,2646,25307
2287706,1302,
2313849,2867,32023
2313115,3030,30775
2299215,1937,
2311839,2855,29669
2194090,1013,14215
2247630,1135,15192
2253747,1141,15447
2313766,3036,
2295760,1742,19351
2306049,2529,
2298604,1890,
2193156,1021,14195
2216453,1046,14372
2226381,1060,
2291515,1357,16818
2237046,1068,14823
2274290,1239,
2312372,2720,30352
2316609,3048,34047
2293177,1469,
2302145,2208,20908
2312701,2916,30317
2274929,1242,15913
2300317,1978,19137
2302068,2176,20982
2306014,2432,24159
2203561,1037,14311
2307920,2672,25986
2298699,1934,
2291664,1390,16895
2292604,1470,17143
2294761,1662,17985
2310090,2729,27932
2296973,1744,
2293100,1500,17433
2275744,1245,15938
2304217,2368,22673
2309856,2641,27770
2312703,2880,30342
2233156,1056,14695
2304453,2386,22867
2304700,2429,23110
2199347,982,
2293954,1624,17768
2162982,968,
2313065,2836,30713
2262161,1171,
2304260,2324,
2306597,2562,24637
2317448,3276,34789
2255028,1164,15497
2296578,1742,19531
2291581,1379,
2269493,1196,15686
2311440,2722,29245
2305779,2513,23967
2249072,1144,
2290499,1320,
2310298,2568,28294
2314645,3145,31882
2302709,2241,21323
2304098,2383,22455
2306210,2543,24310
2292284,1420,
2303971,2377,22347
2297177,1848,
2294405,1663,
2275101,1246,
2255123,1164,15502
2311076,2728,29209
2298730,1982,
2304898,2369,23199
2300431,2077,19314
2290836,1317,16478
2277212,1256,
2292414,1455,19297
2300659,2124,19208
2295399,1668,
2314204,3129,31706
2290749,1333,16438
2298542,1694,19046
2291156,1345,16670
2300798,2119,
2244536,1108,
2290497,1320,
2292200,1438,
2302594,2247,21203
2309510,2751,27347
2312685,3001,30319
2313084,1040,30753
2310372,2679,28281
2290835,1317,16477
2298395,1961,
2302943,2277,21514
2292909,1492,17370
2313482,2967,31072
2302576,2247,21168
2290609,1329,
2295945,1777,18360
2294177,1630,
2296611,1742,19532
2305221,2239,23489
2312751,2879,30745
2289126,1305,
2315787,3253,33079
2301715,2193,20513
2304530,2401,22833
2300327,2068,
2294875,1681,
2220244,1049,14407
2312276,2928,29931
2316372,3047,33729
2188359,1011,
2295670,1742,19340
2314806,2867,
2220728,1041,
2316344,3049,
2295654,1755,
2300914,2100,19624
2312595,2990,30178
2275899,1245,15948
